sigma_in_sq,k_gain,alpha_gain_noise,s_max,amplitude_s_true,C_proc,kappa,phi1,lambda_cost,w_IT,w_TPE,json_sweep_key,optimal_g_utility,max_utility,it_final_at_opt_g,tpe_at_opt_g,eg_at_opt_g,mi_raw_at_opt_g
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.05, 1.0, 0.01, 1.0, 0.5)",0.9061224489795919,1.995682215413502,2.0,0.007729446724016326,0.0453061224489796,3.0043712730184198
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.05, 1.0, 0.05, 1.0, 0.5)",0.9061224489795919,1.993799135382416,2.0,0.007871116990270445,0.0453061224489796,3.005952728465308
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.05, 1.0, 0.1, 1.0, 0.5)",0.9061224489795919,1.9916282637455613,2.0,0.007682248019081455,0.0453061224489796,2.9899894588435894
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.05, 1.25, 0.01, 1.0, 0.5)",0.9061224489795919,1.9957006447253396,2.0,0.007714646739452624,0.044203190493418226,3.0111561564316043
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.05, 1.25, 0.05, 1.0, 0.5)",0.9061224489795919,1.9938248020722606,2.0,0.007930076806137243,0.044203190493418226,3.0113535616899925
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.05, 1.25, 0.1, 1.0, 0.5)",0.9061224489795919,1.9918314278960354,2.0,0.0074965061092455805,0.044203190493418226,2.996243676567853
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.1, 1.0, 0.01, 1.0, 0.5)",0.9061224489795919,1.9952093643645121,2.0,0.007769026373015953,0.0906122448979592,3.025423241750085
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.1, 1.0, 0.05, 1.0, 0.5)",0.9061224489795919,1.991523619687785,2.0,0.007891536134634274,0.0906122448979592,3.024150715342956
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.1, 1.0, 0.1, 1.0, 0.5)",0.9061224489795919,1.987067976153366,2.0,0.00774159871367636,0.0906122448979592,2.9936172030109307
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.1, 1.25, 0.01, 1.0, 0.5)",0.9061224489795919,1.9952294504222106,2.0,0.007772971535841697,0.08840638098683645,3.036000963301763
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.1, 1.25, 0.05, 1.0, 0.5)",0.9061224489795919,1.9916830949004354,2.0,0.007793172100445523,0.08840638098683645,3.0180179375300367
0.0025000000000000005,0.01,1.5,2.5,0.5,2.0,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 2.0, 0.1, 1.25, 0.1, 1.0, 0.5)",0.9061224489795919,1.9872833774739476,2.0,0.007751968854737442,0.08840638098683645,3.028588651917836
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.05, 1.0, 0.01, 1.0, 0.5)",0.9061224489795919,3.0285889749097783,3.031162692752579,0.004241313236620985,0.0453061224489796,3.031162692752579
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.05, 1.0, 0.05, 1.0, 0.5)",0.7448979591836735,3.0301382201910965,3.037344476448668,0.010688022719225665,0.037244897959183676,3.037344476448668
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.05, 1.0, 0.1, 1.0, 0.5)",0.9061224489795919,3.027976511282021,3.0347525756643297,0.004490904274821495,0.0453061224489796,3.0347525756643297
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.05, 1.25, 0.01, 1.0, 0.5)",1.0673469387755103,3.03092480955779,3.0340102863043112,0.005086072723426648,0.054244038480856994,3.0340102863043112
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.05, 1.25, 0.05, 1.0, 0.5)",1.0673469387755103,3.032559845864206,3.037842821880586,0.005141548184674714,0.054244038480856994,3.037842821880586
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.05, 1.25, 0.1, 1.0, 0.5)",0.9061224489795919,3.0256504370643995,3.032275172982788,0.004408833738094047,0.044203190493418226,3.032275172982788
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.1, 1.0, 0.01, 1.0, 0.5)",1.0673469387755103,3.0341567885342635,3.0378092029136132,0.00517013488114835,0.10673469387755104,3.0378092029136132
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.1, 1.0, 0.05, 1.0, 0.5)",1.3897959183673472,3.0076138562581134,3.027571188751216,0.026016705802530696,0.13897959183673472,3.027571188751216
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.1, 1.0, 0.1, 1.0, 0.5)",0.9061224489795919,3.0300297027677248,3.041326594880862,0.004471335246683323,0.0906122448979592,3.041326594880862
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.1, 1.25, 0.01, 1.0, 0.5)",1.0673469387755103,3.0166661049770047,3.020300247815121,0.005098524136999331,0.10848807696171399,3.020300247815121
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.1, 1.25, 0.05, 1.0, 0.5)",1.2285714285714289,3.0120685448667994,3.024595874068808,0.012120132526313894,0.12934525877703384,3.024595874068808
0.0025000000000000005,0.01,1.5,2.5,0.5,4.0,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 4.0, 0.1, 1.25, 0.1, 1.0, 0.5)",0.7448979591836735,3.0040807155328215,3.0163041368081958,0.010606368156389339,0.06920237197180369,3.0163041368081958
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.05, 1.0, 0.01, 1.0, 0.5)",0.5836734693877551,3.0260522074810234,3.0379509352803162,0.02321378212919832,0.029183673469387758,3.0379509352803162
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.05, 1.0, 0.05, 1.0, 0.5)",0.9061224489795919,3.0221453042449613,3.0266761872499175,0.004531153765013495,0.0453061224489796,3.0266761872499175
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.05, 1.0, 0.1, 1.0, 0.5)",1.0673469387755103,3.027933181582867,3.035787858932674,0.005035885311859302,0.05336734693877552,3.035787858932674
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.05, 1.25, 0.01, 1.0, 0.5)",0.7448979591836735,3.0332115582632793,3.0388014940337347,0.010487847821194312,0.034601185985901846,3.0388014940337347
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.05, 1.25, 0.05, 1.0, 0.5)",0.9061224489795919,3.0415796278190284,3.046054411686914,0.004529248686428635,0.044203190493418226,3.046054411686914
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.05, 1.25, 0.1, 1.0, 0.5)",0.7448979591836735,3.0351759594515415,3.0438717310839833,0.010471306067702663,0.034601185985901846,3.0438717310839833
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.1, 1.0, 0.01, 1.0, 0.5)",1.3897959183673472,3.040155799376795,3.0548665456096122,0.026641900628899793,0.13897959183673472,3.0548665456096122
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.1, 1.0, 0.05, 1.0, 0.5)",0.7448979591836735,3.0195019212680383,3.0286118566701257,0.010770891212337132,0.07448979591836735,3.0286118566701257
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.1, 1.0, 0.1, 1.0, 0.5)",1.2285714285714289,3.007601892682127,3.0263355562454364,0.012895898555188039,0.12285714285714289,3.0263355562454364
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.1, 1.25, 0.01, 1.0, 0.5)",1.2285714285714289,3.024419778958881,3.0316800346751185,0.011933606256932636,0.12934525877703384,3.0316800346751185
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.1, 1.25, 0.05, 1.0, 0.5)",1.2285714285714289,3.018766612058441,3.0314447780934852,0.012421806192384031,0.12934525877703384,3.0314447780934852
0.0025000000000000005,0.01,1.5,2.5,0.5,6.0,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 6.0, 0.1, 1.25, 0.1, 1.0, 0.5)",1.3897959183673472,3.024265731137668,3.0528134471437363,0.026915463277987904,0.15089984367075004,3.0528134471437363
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.05, 1.0, 0.01, 1.0, 0.5)",0.9061224489795919,3.0305123783308323,3.0325452977949605,0.003159716479276142,0.0453061224489796,3.0325452977949605
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.05, 1.0, 0.05, 1.0, 0.5)",1.2285714285714289,3.0200415608536653,3.028192963388571,0.01015994792695377,0.061428571428571443,3.028192963388571
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.05, 1.0, 0.1, 1.0, 0.5)",1.5510204081632655,3.0126115679571637,3.0424465153452664,0.044159690694573775,0.07755102040816328,3.0424465153452664
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.05, 1.25, 0.01, 1.0, 0.5)",1.2285714285714289,3.0322626034366995,3.038110819638491,0.010402979815813335,0.06467262938851692,3.038110819638491
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.05, 1.25, 0.05, 1.0, 0.5)",0.9061224489795919,3.012584002264872,3.016402008564236,0.003215693549383858,0.044203190493418226,3.016402008564236
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.05, 1.25, 0.1, 1.0, 0.5)",0.9061224489795919,3.024295530818547,3.030303597952338,0.003175496168897513,0.044203190493418226,3.030303597952338
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.1, 1.0, 0.01, 1.0, 0.5)",1.3897959183673472,3.0255035625216005,3.0389808671865284,0.02417501749312083,0.13897959183673472,3.0389808671865284
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.1, 1.0, 0.05, 1.0, 0.5)",1.0673469387755103,3.016946923846161,3.023969861667465,0.0033724062548538044,0.10673469387755104,3.023969861667465
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.1, 1.0, 0.1, 1.0, 0.5)",0.5836734693877551,3.009401035991994,3.0263406931334567,0.022205844895169087,0.058367346938775516,3.0263406931334567
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.1, 1.25, 0.01, 1.0, 0.5)",0.9061224489795919,3.020052765385277,3.022534100891995,0.0031945433936999786,0.08840638098683645,3.022534100891995
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.1, 1.25, 0.05, 1.0, 0.5)",1.2285714285714289,3.032992058537494,3.0446035979413733,0.010288552930054408,0.12934525877703384,3.0446035979413733
0.0025000000000000005,0.01,1.5,2.5,0.5,inf,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 0.5, 'inf', 0.1, 1.25, 0.1, 1.0, 0.5)",0.4224489795918368,3.0082912754702553,3.0328621693404063,0.04233020827666894,0.03405789731816438,3.0328621693404063
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.05, 1.0, 0.01, 1.0, 0.5)",1.0673469387755103,1.9876626398321053,2.0,0.023607373397013545,0.05336734693877552,3.4961247124105617
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.05, 1.0, 0.05, 1.0, 0.5)",1.0673469387755103,1.9856849282895987,2.0,0.023293408726925362,0.05336734693877552,3.478242449622063
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.05, 1.0, 0.1, 1.0, 0.5)",1.0673469387755103,1.9829942779273921,2.0,0.02333797475746068,0.05336734693877552,3.4900084055284255
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.05, 1.25, 0.01, 1.0, 0.5)",1.0673469387755103,1.987714553902615,2.0,0.02348601142515256,0.054244038480856994,3.442660261367512
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.05, 1.25, 0.05, 1.0, 0.5)",1.0673469387755103,1.9855322443006311,2.0,0.023511107550652433,0.054244038480856994,3.480639714600936
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.05, 1.25, 0.1, 1.0, 0.5)",1.0673469387755103,1.9829335945912898,2.0,0.02328400312124939,0.054244038480856994,3.464287546075484
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.1, 1.0, 0.01, 1.0, 0.5)",1.0673469387755103,1.9871467857401222,2.0,0.023571734642204835,0.10673469387755104,3.5071388590286863
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.1, 1.0, 0.05, 1.0, 0.5)",1.0673469387755103,1.9829170810613657,2.0,0.023492368489513523,0.10673469387755104,3.4657258061997793
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.1, 1.0, 0.1, 1.0, 0.5)",1.0673469387755103,1.977676399177589,2.0,0.023300262869311986,0.10673469387755104,3.4950969058622845
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.1, 1.25, 0.01, 1.0, 0.5)",1.0673469387755103,1.9871232067222386,2.0,0.023583825016288442,0.10848807696171399,3.498813598451534
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.1, 1.25, 0.05, 1.0, 0.5)",1.0673469387755103,1.9828843362273825,2.0,0.02338251984906362,0.10848807696171399,3.472140807705616
0.0025000000000000005,0.01,1.5,2.5,1.0,2.0,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 2.0, 0.1, 1.25, 0.1, 1.0, 0.5)",1.0673469387755103,1.9774046488046495,2.0,0.023493086998357712,0.10848807696171399,3.4707072112988295
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.05, 1.0, 0.01, 1.0, 0.5)",1.0673469387755103,3.463890435613342,3.4682539826173144,0.007659747069169951,0.05336734693877552,3.4682539826173144
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.05, 1.0, 0.05, 1.0, 0.5)",0.9061224489795919,3.4984916449791683,3.5050062119021157,0.00849852160099791,0.0453061224489796,3.5050062119021157
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.05, 1.0, 0.1, 1.0, 0.5)",1.0673469387755103,3.4607696114032205,3.4702091361014284,0.008205580008660939,0.05336734693877552,3.4702091361014284
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.05, 1.25, 0.01, 1.0, 0.5)",1.0673469387755103,3.4775910965115173,3.4818663786136517,0.007465683434651262,0.054244038480856994,3.4818663786136517
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.05, 1.25, 0.05, 1.0, 0.5)",1.0673469387755103,3.4737037240399404,3.480349008010492,0.007866164093018675,0.054244038480856994,3.480349008010492
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.05, 1.25, 0.1, 1.0, 0.5)",0.7448979591836735,3.4593571858653602,3.481014251530188,0.03639389413247394,0.034601185985901846,3.481014251530188
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.1, 1.0, 0.01, 1.0, 0.5)",0.9061224489795919,3.4677353242858424,3.472934598342158,0.008586303214672346,0.0906122448979592,3.472934598342158
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.1, 1.0, 0.05, 1.0, 0.5)",1.0673469387755103,3.4518994452799237,3.4614413259921832,0.00841029203676458,0.10673469387755104,3.4614413259921832
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.1, 1.0, 0.1, 1.0, 0.5)",1.0673469387755103,3.4589903945669733,3.4736650809669003,0.008002434024342654,0.10673469387755104,3.4736650809669003
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.1, 1.25, 0.01, 1.0, 0.5)",0.9061224489795919,3.4636782662365233,3.4690405910320403,0.008956521971296897,0.08840638098683645,3.4690405910320403
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.1, 1.25, 0.05, 1.0, 0.5)",1.2285714285714289,3.467955214136511,3.491330673176889,0.03381639220305176,0.12934525877703384,3.491330673176889
0.0025000000000000005,0.01,1.5,2.5,1.0,4.0,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 4.0, 0.1, 1.25, 0.1, 1.0, 0.5)",1.0673469387755103,3.4798615954986554,3.494527233267365,0.007633660145076331,0.10848807696171399,3.494527233267365
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.05,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.05, 1.0, 0.01, 1.0, 0.5)",1.0673469387755103,3.456933842170985,3.4615223149308183,0.008109598580890056,0.05336734693877552,3.4615223149308183
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.05,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.05, 1.0, 0.05, 1.0, 0.5)",1.0673469387755103,3.4545362729322022,3.461092799460467,0.0077763183626506265,0.05336734693877552,3.461092799460467
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.05,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.05, 1.0, 0.1, 1.0, 0.5)",1.0673469387755103,3.471883819819872,3.480860529656225,0.00727995028495013,0.05336734693877552,3.480860529656225
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.05,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.05, 1.25, 0.01, 1.0, 0.5)",1.2285714285714289,3.4636469041877396,3.4810621224393707,0.033536983915492695,0.06467262938851692,3.4810621224393707
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.05,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.05, 1.25, 0.05, 1.0, 0.5)",0.9061224489795919,3.482928287415149,3.4893695580345545,0.008462222189469326,0.044203190493418226,3.4893695580345545
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.05,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.05, 1.25, 0.1, 1.0, 0.5)",1.0673469387755103,3.4856280832639976,3.494963149511846,0.007821324799524056,0.054244038480856994,3.494963149511846
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.1,1.0,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.1, 1.0, 0.01, 1.0, 0.5)",1.2285714285714289,3.471740991128443,3.4892135939413462,0.032488062768662986,0.12285714285714289,3.4892135939413462
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.1,1.0,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.1, 1.0, 0.05, 1.0, 0.5)",0.9061224489795919,3.4793218864684894,3.488181816698952,0.008658635971129518,0.0906122448979592,3.488181816698952
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.1,1.0,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.1, 1.0, 0.1, 1.0, 0.5)",1.2285714285714289,3.4593750452552383,3.4882007551643075,0.03307999124670861,0.12285714285714289,3.4882007551643075
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.1,1.25,0.01,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.1, 1.25, 0.01, 1.0, 0.5)",1.2285714285714289,3.4766226394600945,3.4938011392459716,0.031770094396215524,0.12934525877703384,3.4938011392459716
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.1,1.25,0.05,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.1, 1.25, 0.05, 1.0, 0.5)",0.9061224489795919,3.4671807640191035,3.4758458898965787,0.008489613656267585,0.08840638098683645,3.4758458898965787
0.0025000000000000005,0.01,1.5,2.5,1.0,6.0,0.1,1.25,0.1,1.0,0.5,"(0.0025000000000000005, 0.01, 1.5, 2.5, 1.0, 6.0, 0.1, 1.25, 0.1, 1.0, 0.5)",1.0673469387755103,3.4833982672229538,3.498099278515911,0.007704407193572427,0.10848807696171399,3.498099278515911
